text,emotion,source
I have plans. I feel sick. What a surprising turn of events.,sarcasm,tweeteval_irony_validation
"@user @user @user this is shallow af, stop discriminating eyes, all eyes are beautiful.",sarcasm,tweeteval_irony_train
Finding it quite funny that Gillette Soccer Saturday on Sky are complaining that there aren't enough games on at 3pm Saturday,sarcasm,tweeteval_irony_validation
Day 2. Going to the DR for #2 cause I'm 99.9999999% sure she has strep #awesome,sarcasm,tweeteval_irony_train
I'm such a good friend...,sarcasm,tweeteval_irony_validation
the wheels on the bus are broken down broken down broken down😊🎶  #fml #omwtothemet,sarcasm,tweeteval_irony_train
Cramming 200+ psych pages into my brain even though we learnt that cramming isn't effective,sarcasm,tweeteval_irony_validation
@user @user protecting the namesake of a #PalinSpawn,sarcasm,tweeteval_irony_train
@user illridewithyou,sarcasm,tweeteval_irony_train
"Thank you, strange vet husband at the bar, for reminding me that I will be in debt until I die.   #studentloans",sarcasm,tweeteval_irony_train
@user n the  is the promotions r by human n not by the religions. For strictly speaking all religions believe it is the right 1.,sarcasm,tweeteval_irony_train
Losing the keys to your car before your have to drive yourself to the airport to catch a flight is awesome.,sarcasm,tweeteval_irony_train
Just found out there are Etch A Sketch apps.  #oldschool #notoldschool,sarcasm,tweeteval_irony_train
I know for a fact Sam is not gonna be in school today and that really is just the cherry on top of a perfect monday.,sarcasm,tweeteval_irony_validation
Atheists celebrating Christmas.||,sarcasm,tweeteval_irony_train
"Dad and step mom bitching at each other, now it's Christmas 😊🎄😤  #ugh",sarcasm,tweeteval_irony_train
@user No clue what you were talking about? Well that's a first!,sarcasm,tweeteval_irony_train
At last I can quit work and enjoy life lol,sarcasm,tweeteval_irony_train
My future? I still enjoy it (playing football) too much and I play with passion -Totti......oh no the team is doomed..... #asroma,sarcasm,tweeteval_irony_train
You know its a gonna be a good day when your roommate comes in saying she just took her aderol and is about to have an anxiety attack,sarcasm,tweeteval_irony_train
"@user Aaaaaand to read ""Big Sleep"" because can't get any sleep...",sarcasm,tweeteval_irony_train
Amar Singh gives A+ rating to the Modi govt but Arun #Shourie says more is said than done in present govt #Irony #Politics,sarcasm,tweeteval_irony_test
i hate it,sarcasm,tweeteval_irony_validation
Don't you just love those people who won't shut up in class then hold everyone back by asking the teacher to repeat answers? #sarcasm,sarcasm,tweeteval_irony_test
"I feel faint after chasing a whippet and Lily, Libby, Gabby, Millie the cats who were playing chase in the garden #AintItFun !! #notfun",sarcasm,tweeteval_irony_train
"Laborers in the San Joaquin Valley, one of the most productive farming regions in the world, suffer from food insecurity. #irony #poverty",sarcasm,tweeteval_irony_test
Can't wait to see that he has not talked to me and that he will never do it.,sarcasm,tweeteval_irony_train
Lol... That's real cute 😒,sarcasm,tweeteval_irony_validation
dead? Why is this stupidest of memes still perpetuated?,sarcasm,tweeteval_irony_validation
3 hours sleep yay loving life,sarcasm,tweeteval_irony_train
Fischer ordered fish and chips,sarcasm,tweeteval_irony_validation
@user has the best pickup lines,sarcasm,tweeteval_irony_train
I love waking up at 4am everyday and then running 5 miles.. favorite part of the Army :),sarcasm,tweeteval_irony_validation
"Cramps in the front, husbands knee in my back. Yeah. Sleep seems possible tonight.  #suckitmothernature",sarcasm,tweeteval_irony_train
i literally love when someone throw me in at the deep end #irony #tough #life,sarcasm,tweeteval_irony_test
"@user oh brother, the bar for journalism is very high these days  @user why do you follow such retards?",sarcasm,tweeteval_irony_train
@user mocking a spiritually precious holiday for millions is just so courageous of you... #shameonyou,sarcasm,tweeteval_irony_train
"Great, I've got a lung infection. This is fun. :/ | #notfun #miserable",sarcasm,tweeteval_irony_train
Wow I feel so bad that you had to actually do your job as a teacher.  #stopcomplaing,sarcasm,tweeteval_irony_train
@user your last retweet though,sarcasm,tweeteval_irony_train
"My coach is so supportive. ""tighten your belt, pick up the weight and just do it."" #sarcasm #ithinkhehatesmesomedays #itsmostlylove",sarcasm,tweeteval_irony_test
"Yeah, because that's what's most important. . The man really is a prized prat.",sarcasm,tweeteval_irony_validation
"A 'republican move' which will 'effectively rob the royals'. Kate's spending 32k on1meal, who is being robbed? #irony",sarcasm,tweeteval_irony_test
When you have Challah French Toast on Christmas,sarcasm,tweeteval_irony_validation
"You know what's awesome? When all your gear (sliders, dolly, monitor, etc) gets delivered @ the end of filming.  #somadatBandHandadorama",sarcasm,tweeteval_irony_validation
NYPD blog:  Don't you feel safe and protected?  #ICantBreathe,sarcasm,tweeteval_irony_train
I only bought a few people gifts this year 😳😳😳😳,sarcasm,tweeteval_irony_validation
So this week is just getting better and better  😭,sarcasm,tweeteval_irony_train
@user Oh that sounds like a great plan.  @user @user,sarcasm,tweeteval_irony_train
@user Yeah...me too!!!!! !! x,sarcasm,tweeteval_irony_train
"@user Oh, will keep fingers crossed for you. Sometimes the worse they are, quicker they go #HandyMedicalFact",sarcasm,tweeteval_irony_train
"If we win against Poland and Scotland, does that put us 65th in the world rankings. @user @user #Sarcasm",sarcasm,tweeteval_irony_test
Abnormal professor walks in with the finals in a Zoloft bag #irony #psychhumor,sarcasm,tweeteval_irony_test
"@user Nah, it's better we all act like the North Korean govt and police people's private thoughts.",sarcasm,tweeteval_irony_train
Absolutely love being harassed by a group of twatty adolescents on a late night shop,sarcasm,tweeteval_irony_train
"@user @user @user @user @user @user ""left regressives"" is that not a label #irony",sarcasm,tweeteval_irony_test
"She said nope, I'm only getting gift cards...ones she bought using her credit card points. .",sarcasm,tweeteval_irony_train
Sooooooo the #Bears will be looking for an offensive coordinator as well. This bodes well for next season.  #whatamess,sarcasm,tweeteval_irony_validation
"@user @user @user @user This has been my point all along, that TC is proving to be #ecigs best advertiser to teens.",sarcasm,tweeteval_irony_validation
An 'important' call from the council about a form we did 3 months ago is just what I need an hour before we head off to Disneyland. #not,sarcasm,tweeteval_irony_test
Had an insomnia cookie and now I can't sleep,sarcasm,tweeteval_irony_validation
I love spending five hours a night doing homework! Please assign more teachers!,sarcasm,tweeteval_irony_train
"@user yep, that's what they say.|",sarcasm,tweeteval_irony_train
America released the Cuban spies to get Cuba to release the American spy who caught those Cuban spies.,sarcasm,tweeteval_irony_train
: Historians collecting correct facts about wrong abuse. #Correct=#Wrong #FactAboutAbuse,sarcasm,tweeteval_irony_train
"Kevin Durant with 23pts on 8-13 shooting, has this nigga been inefficient since he came.",sarcasm,tweeteval_irony_train
The downside to working in fisheries and conservation is that you can rarely afford the cool things that promote your job,sarcasm,tweeteval_irony_train
That's always the solution..... #not. Doesn't fix anything!,sarcasm,tweeteval_irony_test
Its gonna be a loooong day..  but yolo lets have fun 😆,sarcasm,tweeteval_irony_train
What a good way to start the New Year..|,sarcasm,tweeteval_irony_train
the  that the #euphemism #CoerciveControl was #coined by a #MAN but is now #lovingly #appropriated by the #radical #feminist #agenda,sarcasm,tweeteval_irony_train
It's all a calamity of lies..everything is fake so we only accept what isn't true  so when the truth comes we deny it.,sarcasm,tweeteval_irony_train
@user isnt it obvious #Sadhvi case and #Rape cases are 2 different things. You cannot co-relate both thngs to 1 sentence,sarcasm,tweeteval_irony_train
@user thanks for the spoiler!!!! #not,sarcasm,tweeteval_irony_test
I like listening to dads truck drivers tell me about them going to the strip joint and their old lady getting mad at them over it  😂,sarcasm,tweeteval_irony_train
What?!? The 4 team playoff picked by 16 people didn't solve schools still being pissed?!? I'm so shocked!  #CFBPlayoff,sarcasm,tweeteval_irony_train
Picked an excellent day to get my hair done 😒 #sarcasm,sarcasm,tweeteval_irony_test
"Lifes like a bird, its pretty cute until it craps on your head. #Gharwapsi #72HoursOfCrazy #PowerOfFive #lol  #AntiConversionLaw",sarcasm,tweeteval_irony_train
"Hey, @user DenialCSGO decided that they want to replace @user and I'm their new player. #NAShuffle Nobody is safe. #CSGO",sarcasm,tweeteval_irony_train
what a lovely perma-fall we're having here in milwaukee. #not #doomandgloom #gimmesnow,sarcasm,tweeteval_irony_test
Oh how I love this,sarcasm,tweeteval_irony_train
Absolutely love waking up to snow,sarcasm,tweeteval_irony_train
i'm so funny,sarcasm,tweeteval_irony_train
"@user @user Yes, fountain jumping sounds like a great January activity.",sarcasm,tweeteval_irony_train
I love waking up and not being able to sleep anymore :),sarcasm,tweeteval_irony_train
I absolutely LOVE moving house,sarcasm,tweeteval_irony_train
Thanks @user for nothing. All my family were flying with you from KL to attend my wedding. #everyonecanfly  #AdelaideRouteCancelled,sarcasm,tweeteval_irony_validation
@user looking forward to the time I have to traipse down the stairs to postie with a baby attached to my nipple! 😳,sarcasm,tweeteval_irony_train
Tryna learn to skate tonight! 😎#pennyboard #skate,sarcasm,tweeteval_irony_train
"Just realized I haven't watched this weeks episode of Degrassi.  I ""eventually"" get around to it.",sarcasm,tweeteval_irony_train
"#hannity says ""Obama has been indoctrinated into a rigid ideology.""",sarcasm,tweeteval_irony_train
Pretty Shitty day I'm gonna be soaked and full of mud and clay #iliketogetdirty #notreally #sarcasm,sarcasm,tweeteval_irony_test
The city that only sleeps on mass transit. #naptime  #isntitironic #donchathink #imnotsure...,sarcasm,tweeteval_irony_train
Last semester I dropped a class because I had to write a 7pg paper. This semester I've had to write 5 of them,sarcasm,tweeteval_irony_train
@user Warwick Davis is more than twice the man Tony Blair is,sarcasm,tweeteval_irony_train
I love waking up out of a dead sleep to two firetrucks blaring past my window  😴🚒🚑,sarcasm,tweeteval_irony_train
thanks for appreciating me looking out of you and caring !!,sarcasm,tweeteval_irony_train
Haha love when I accidentally spray perfume in my eye 🙆,sarcasm,tweeteval_irony_train
Please instagram all your xmas presents I'm dying to see them  #nobodycares,sarcasm,tweeteval_irony_train
Where is the #TortureReport from Showtime's Homeland?,sarcasm,tweeteval_irony_train
tramp shit #youoweme #follow,sarcasm,tweeteval_irony_validation
My solo costume so far is Charcoal Grey Bottoms.... making some real progress.,sarcasm,tweeteval_irony_train
The ER sucked tonight ... Urgent Care tomorrow .... YAY  #fml #ugh,sarcasm,tweeteval_irony_validation
Aren't you just loving the snow?  #Stockport,sarcasm,tweeteval_irony_train
@user time to hit the books then,sarcasm,tweeteval_irony_validation
Cool to know I have people I can talk to when having a shit night.,sarcasm,tweeteval_irony_validation
"@user Hi! I have just received a photo of my dear parcel from China, amazing he is travelling around the world!!",sarcasm,tweeteval_irony_validation
Swag  @user,sarcasm,tweeteval_irony_validation
@user @user I smashed my Samsung galaxy running back to the car trying to avoid a parking ticket,sarcasm,tweeteval_irony_train
You're gone and I gotta stay high... #coldpants #offtomysteriousplaces  #bye,sarcasm,tweeteval_irony_validation
girls put so much effort in dressing nice for school..I'm over here in my oversized sweats and vans #maybetomorrow,sarcasm,tweeteval_irony_validation
Dentists oh the joy,sarcasm,tweeteval_irony_train
That #moment when you don't wanna tell that person you been fuckin someone else.. Cause they might go fuck some else LOL o.O' #truth,sarcasm,tweeteval_irony_train
Horray to working all weekend! #sarcasm #ohwell 💰💰👍😏,sarcasm,tweeteval_irony_test
